lid,lat,lon,rfc,minor,moderate,major,code,date_produced
HRNM7,38.709722,91.438611,MBRFC,0.450000,0.120000,0.050000,1,1/24/2023
HRVM4,46.489167,87.331111,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
HSKO2,35.822222,95.639444,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
HSPF1,29.852500,82.608611,SERFC,0.335800,0.059000,0.050000,1,12/14/2022
HSPN7,35.889722,82.821111,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
HSTM4,42.615869,85.236393,NCRFC,0.240000,0.050000,0.050000,1,1/27/2023
HSTM5,44.756944,92.866111,NCRFC,0.100000,0.050000,0.050000,1,1/27/2023
HTCK1,38.144167,98.007500,ABRFC,0.147400,0.079900,0.050000,1,1/26/2023
HTDK1,38.028531,97.540542,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
HTNM7,37.994720,94.369440,MBRFC,0.410000,0.080000,0.050000,1,1/24/2023
HTVP1,40.402500,76.577500,MARFC,0.510000,0.150000,0.050000,2,1/5/2023
HUDI4,42.407764,92.463245,NCRFC,0.190000,0.110000,0.050000,1,1/27/2023
HUJP1,40.484722,78.019167,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
HUMM4,46.499167,87.886389,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
HURS2,44.363611,98.198889,MBRFC,0.420000,0.230000,0.200000,1,1/24/2023
HUSA4,35.012222,92.723333,ABRFC,0.583500,0.050000,0.050000,2,1/26/2023
HVDN6,42.024722,75.120278,MARFC,0.170000,0.050000,0.050000,1,1/5/2023
HVNF1,30.553889,84.384167,SERFC,0.347200,0.050000,0.050000,1,12/14/2022
HVRM8,48.563611,109.696111,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HVRO2,34.541474,97.247244,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
HWDI4,43.051389,96.489444,MBRFC,0.220000,0.130000,0.060000,1,1/24/2023
HWDN8,46.977500,96.891389,NCRFC,0.070000,0.050000,0.050000,1,1/27/2023
HWYM5,46.850000,96.329167,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
HWYP1,41.476111,75.172500,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
HYSK1,38.852222,99.318056,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
HZLM7,37.759160,92.451670,MBRFC,0.160000,0.130000,0.060000,1,1/24/2023
HZNN8,47.285278,101.621667,MBRFC,0.120000,0.100000,0.100000,1,1/24/2023
ICLI4,40.743209,95.014516,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
ID8S2,44.883333,98.512778,MBRFC,0.370000,0.220000,0.120000,1,1/24/2023
IDBO2,33.941111,94.758333,ABRFC,0.380600,0.155100,0.050000,1,1/26/2023
IDNI4,41.424167,93.587222,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
IDPI4,42.463611,91.895000,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
IDPK1,37.223600,95.677500,ABRFC,0.095600,0.050000,0.050000,1,1/26/2023
ILNI2,41.425556,91.012778,NCRFC,0.120000,0.090000,0.060000,1,1/27/2023
ILRA2,59.758611,153.844722,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
ILTP1,41.018611,76.865278,MARFC,0.300000,0.110000,0.060000,1,1/5/2023
IMBA4,36.205278,91.171944,LMRFC,0.270000,0.110000,0.050000,1,1/24/2023
IMNO3,45.562378,116.834318,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
INDM3,42.160649,72.513976,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
INGA4,33.551944,94.041111,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
INKM4,42.300000,83.300000,NCRFC,0.650000,0.064800,0.050000,2,2/15/2018
INOO2,36.164722,95.618889,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
INRN6,43.756389,74.267500,NERFC,0.050000,-999.000000,-999.000000,1,1/23/2023
IOLK1,37.922200,95.427500,ABRFC,0.064400,0.050000,0.050000,1,1/26/2023
IONM4,42.971977,85.069172,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
IOWI4,41.656683,91.541002,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
IRCT1,35.024167,87.578889,LMRFC,0.330000,0.090000,0.050000,1,1/24/2023
IRQI2,40.823056,87.581667,NCRFC,0.530000,0.050000,0.050000,2,1/27/2023
ISKQ2,56.738889,131.673611,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
ISSW1,47.552500,122.046667,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
ITHN1,41.147614,96.538255,MBRFC,0.720000,0.510000,0.050000,3,1/24/2023
JACM4,42.283647,84.408848,NCRFC,0.260000,0.060000,0.050000,1,1/27/2023
JACM6,32.281380,90.178880,LMRFC,0.730000,0.200000,0.050000,2,1/24/2023
JAMM7,37.006670,93.364720,LMRFC,0.140000,0.050000,0.050000,1,1/24/2023
JAMS1,33.304889,79.678126,SERFC,> 0.95,0.293400,0.050000,2,12/14/2022
JANI4,42.648316,92.465186,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
JCKM5,43.620792,94.985130,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
JCMM7,38.528889,92.191944,MBRFC,0.660000,0.250000,0.110000,2,1/24/2023
JCYC3,41.597778,71.984722,NERFC,0.070000,0.050000,0.050000,1,1/23/2023
JDNM5,44.693000,93.641900,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
JEFT2,32.777778,94.357222,LMRFC,0.820000,0.110000,0.050000,2,1/24/2023
JFET2,32.749444,94.498611,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
JFFM7,38.587111,92.178639,MBRFC,0.290000,0.130000,0.050000,1,1/24/2023
JFFT2,32.712778,94.345833,LMRFC,0.400000,0.110000,0.050000,1,1/24/2023
JFFW3,42.996111,88.806944,NCRFC,0.130000,0.070000,0.050000,1,1/27/2023
JHNO3,44.418489,118.906342,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
JKNT1,35.617500,88.852222,LMRFC,0.310000,0.050000,0.050000,1,1/24/2023
JMEI4,42.576667,96.311111,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
JMSK1,39.614722,97.856389,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
JNCK1,38.949167,96.858056,MBRFC,0.090000,0.050000,0.050000,1,1/24/2023
JNKO2,36.010389,95.993861,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
JNSV2,36.661944,83.095000,LMRFC,0.080000,0.050000,0.050000,1,1/24/2023
JONV1,44.622778,72.676667,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
JOPM7,37.020580,94.513750,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
JOSI2,41.556111,90.185278,NCRFC,0.460000,0.160000,0.050000,1,1/27/2023
JRMM7,37.930000,91.977220,MBRFC,0.390000,0.140000,0.050000,1,1/24/2023
JRMS2,43.658889,97.918889,MBRFC,0.290000,0.170000,0.140000,1,1/24/2023
JRSP1,41.202222,77.251389,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
JSNM6,32.397800,90.064700,LMRFC,0.050000,0.050000,0.050000,1,7/7/2015
JUCK1,38.978889,96.857222,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
JUDA4,35.267778,91.639444,LMRFC,0.190000,0.100000,0.050000,1,1/24/2023
JULC2,40.985000,102.252000,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
KALI4,41.469739,91.714613,NCRFC,0.190000,0.100000,0.050000,1,1/27/2023
KARP1,41.117500,78.109167,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
KASN6,43.068889,74.988611,NERFC,0.060000,0.050000,0.050000,1,1/23/2023
KAYM7,39.013889,94.525000,MBRFC,0.080000,0.050000,0.050000,1,1/24/2023
KBRM7,38.889417,94.580667,MBRFC,0.090000,0.070000,0.050000,1,1/24/2023
KCAI2,38.610139,89.357639,NCRFC,0.750000,0.050000,0.050000,2,1/27/2023
KCCM7,38.957000,94.558889,MBRFC,0.070000,0.050000,0.050000,1,1/24/2023
KCDM7,39.111722,94.588139,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
KCKK1,39.090000,94.608889,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
KCTM7,39.096917,94.491028,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
KDKS2,43.752495,101.524867,MBRFC,0.140000,0.100000,0.060000,1,1/24/2023
KDRL1,30.502500,92.915556,LMRFC,0.800000,0.230000,0.050000,2,1/24/2023
KEAN1,40.658056,99.086111,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
KENL1,30.937500,90.490278,LMRFC,0.090000,0.050000,0.050000,1,1/24/2023
KENO2,36.926667,102.958611,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
KEQI4,40.727778,91.959444,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
KERC2,40.412500,104.563100,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
KEYA2,60.481389,150.626111,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
KHBI2,41.106111,90.959444,NCRFC,0.230000,0.100000,0.060000,1,1/27/2023
KINN7,35.257778,77.585556,SERFC,0.721900,0.122600,0.050000,2,12/14/2022
KINS1,33.661111,79.836111,SERFC,0.308100,0.050000,0.050000,1,12/14/2022
KINW4,43.142720,108.709000,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
KIOK1,37.038611,98.470278,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
KITM2,39.393889,79.181667,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
KLNM6,30.387222,89.441389,LMRFC,0.060000,0.050000,0.050000,1,1/24/2023
KLNQ9,64.042778,139.407778,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
KLSN8,48.138333,100.539444,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
KLUA2,61.952222,145.306944,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
KNDN8,46.631667,97.000278,NCRFC,0.090000,0.050000,0.050000,1,1/27/2023
KNGO2,35.870600,97.932500,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
KNRO2,35.861100,97.924170,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
KNSK1,37.925833,99.375278,ABRFC,0.083700,0.050000,0.050000,1,4/18/2016
KNSO2,36.186389,94.706667,ABRFC,0.121500,0.050000,0.050000,1,1/26/2023
KNXI3,41.302778,86.620556,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
KNYM7,38.971944,94.547778,MBRFC,0.080000,0.050000,0.050000,1,1/24/2023
KRBO3,42.231779,123.663680,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
KRHA2,66.045556,154.261667,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
KRKA2,60.491111,150.630556,APRFC,0.050000,0.050000,0.050000,1,9/4/2014
KRZL1,30.568889,91.761389,LMRFC,0.367000,0.183000,0.033000,1,2/19/2014
KSCM6,33.032222,89.577778,LMRFC,0.550000,0.050000,0.050000,2,1/24/2023
KSDM7,39.058333,94.511667,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
KSVM7,39.089444,94.492222,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
KTNT2,35.473056,100.120556,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
KUPA2,70.283056,148.960833,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
LABW4,42.192650,110.163050,CBRFC,0.050000,0.050000,-999.000000,1,1/27/2023
LACW3,43.813600,91.258900,NCRFC,0.150000,0.090000,0.050000,1,1/27/2023
LAFW3,43.574200,90.643100,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
LAMF1,30.369722,83.806667,SERFC,0.126800,0.050000,0.050000,1,12/14/2022
LAMN8,46.355278,98.305833,MBRFC,0.160000,0.050000,0.050000,1,1/24/2023
LANM5,43.746400,92.958300,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
LAPC2,38.034222,103.201417,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LATI2,42.368633,89.057261,NCRFC,0.180000,0.050000,0.050000,1,1/27/2023
LAWK1,38.911389,95.260833,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LAWV2,36.716667,77.831944,SERFC,0.584900,0.050000,0.050000,2,12/14/2022
LBBL1,32.702370,93.510450,LMRFC,0.770000,0.120000,0.050000,2,1/24/2023
LBNN8,46.446944,97.678889,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
LBRG1,31.919917,82.674056,SERFC,0.286900,0.050000,0.050000,1,12/14/2022
LBRN7,34.633611,79.037778,SERFC,0.616000,0.068300,0.050000,2,12/14/2022
LBUL1,32.328300,93.431100,LMRFC,0.630000,0.200000,0.060000,2,1/24/2023
LBVT1,35.812222,87.778889,LMRFC,0.330000,0.110000,0.050000,1,1/24/2023
LCAL1,32.740800,92.903100,LMRFC,0.290000,0.120000,0.050000,1,1/24/2023
LCBT2,36.238611,100.275278,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LCCC2,37.446105,108.469256,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
LCGK1,38.345278,94.772222,MBRFC,0.350000,0.170000,0.050000,1,1/24/2023
LCHL1,30.253611,93.218056,LMRFC,0.930000,0.060000,0.050000,2,1/24/2023
LCMI3,41.577500,87.522222,NCRFC,0.260000,0.090000,0.060000,1,1/27/2023
LCNM3,42.636758,71.302005,NERFC,0.110000,0.050000,0.050000,1,1/23/2023
LCNN1,40.846760,96.681600,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LCOL1,32.697778,93.957778,LMRFC,0.190000,0.050000,0.050000,1,1/24/2023
LCPK1,39.051111,95.386111,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LCRA4,35.820833,90.432500,LMRFC,0.210000,0.050000,0.050000,1,1/24/2023
LCRM5,43.866700,91.308300,NCRFC,0.120000,0.050000,0.050000,1,1/27/2023
LCSN6,42.890000,78.645278,NERFC,0.070000,0.050000,0.050000,1,1/23/2023
LCVN5,35.945000,105.255833,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LDBL1,32.713290,92.340760,LMRFC,0.420000,0.290000,0.070000,1,1/24/2023
LDKM8,47.631431,108.687744,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LDLK1,39.848056,100.961111,MBRFC,0.100000,0.050000,0.050000,1,1/24/2023
LDRI2,42.200556,87.918056,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
LDYN6,42.028611,77.132500,MARFC,0.110000,0.050000,0.050000,1,1/5/2023
LECI4,41.574444,90.403056,NCRFC,0.100000,0.080000,0.050000,1,1/27/2023
LEDC2,39.249000,106.348111,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LEEV2,39.019444,77.577778,MARFC,0.170000,0.070000,0.050000,1,1/5/2023
LEKM6,31.148611,88.548056,LMRFC,> 0.95,0.340000,0.070000,2,1/24/2023
LEMI2,41.672222,88.029444,NCRFC,0.240000,0.050000,0.050000,1,1/27/2023
LEPO2,36.851111,95.585833,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LERI1,44.940000,113.637778,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
LESN1,41.319747,96.404442,MBRFC,0.140000,0.050000,0.050000,1,1/24/2023
LEVK1,39.326999,94.909559,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
LEWN1,41.316944,102.125556,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LFGC2,38.298889,107.229444,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
LGEM8,49.005278,109.717222,MBRFC,0.480000,0.090000,0.050000,1,1/24/2023
LGLW3,45.190000,88.733333,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
LGNI4,41.641790,95.782739,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LGNN5,35.344444,103.389722,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LGNN8,48.153056,101.153333,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
LGNO3,45.354444,118.191389,NWRFC,0.050000,0.050000,-999.000000,1,1/27/2023
LGNU1,41.743264,111.782720,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
LGPM5,45.975000,94.865900,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
LGRM7,40.039715,91.497402,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
LHTP1,40.829167,75.705556,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
LHVP1,41.138056,77.442222,MARFC,0.100000,0.050000,0.050000,1,1/5/2023
LIES2,45.657778,100.817778,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LIKF1,30.392778,82.933333,SERFC,0.151800,0.061700,0.050000,1,12/14/2022
LILC2,40.549017,108.424322,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
LING1,33.319167,84.522222,SERFC,0.445900,0.050000,0.050000,1,12/14/2022
LINK1,39.028319,98.150160,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LIRV2,37.773611,79.784444,MARFC,0.380000,0.080000,0.050000,1,1/5/2023
LISK1,39.249167,96.314722,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LITA4,34.749722,92.269167,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LITF1,27.871944,82.211389,SERFC,0.101000,0.050000,0.050000,1,12/14/2022
LIVM8,45.597211,110.566497,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LKCM5,44.466700,92.263900,NCRFC,0.110000,0.050000,0.050000,1,1/27/2023
LKCM7,39.100556,94.300278,MBRFC,0.160000,0.050000,0.050000,1,1/24/2023
LLLN7,35.406111,78.813333,SERFC,0.101900,0.050000,0.050000,1,12/14/2022
LLRW4,41.327778,105.607420,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LMAC2,38.105792,102.618206,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LMCN8,48.284444,103.572500,MBRFC,0.170000,0.130000,0.050000,1,1/24/2023
LMGM6,34.180556,90.215278,LMRFC,0.120000,0.050000,0.050000,1,1/24/2023
LMRI4,42.800278,96.173889,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LNCP1,40.050000,76.277500,MARFC,0.100000,0.050000,0.050000,1,1/5/2023
LNDK1,38.601389,95.684444,MBRFC,0.150000,0.050000,0.050000,1,1/24/2023
LNDO2,34.818100,97.598300,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LNEK1,38.443889,95.083889,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
LNGP1,40.173889,74.957222,MARFC,0.340000,0.050000,0.050000,1,1/5/2023
LNMI2,40.707778,90.280000,NCRFC,0.360000,0.050000,0.050000,1,1/27/2023
LNNI4,42.895833,95.243056,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LNRI2,41.208333,88.930833,NCRFC,0.150000,0.050000,0.050000,1,1/27/2023
LNRK1,39.615278,100.001667,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LNSI4,43.360300,91.213100,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
LNSK1,38.563880,97.666110,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LNSM4,42.750590,84.555257,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
LNSM5,43.721900,91.978600,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
LNTI4,41.423778,91.478528,NCRFC,0.060000,0.050000,0.050000,1,1/27/2023
LODN4,40.890278,74.080833,MARFC,0.180000,0.100000,0.050000,1,1/5/2023
LOGM6,33.975833,90.257778,LMRFC,0.750000,0.140000,0.050000,2,1/24/2023
LOGM8,45.885356,111.438286,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LOUN1,41.014969,96.157260,MBRFC,0.090000,0.050000,0.050000,1,1/24/2023
LOUN7,36.093056,78.296111,SERFC,0.168000,0.050600,0.050000,1,12/14/2022
LOVC2,39.438300,104.982500,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LOVG1,33.415556,84.384722,SERFC,0.309900,0.050000,0.050000,1,12/14/2022
LOWM3,42.645925,71.298394,NERFC,0.130000,0.070000,0.050000,1,1/23/2023
LOWN7,35.285278,81.101111,SERFC,0.164800,0.094900,0.050000,1,12/14/2022
LOYP1,41.325000,76.912778,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
LPHC2,37.289722,108.040628,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
LPOL1,30.930556,90.673333,LMRFC,0.400000,0.050000,0.050000,1,1/24/2023
LRYA1,31.486831,87.908865,SERFC,0.939600,0.121200,0.050000,2,12/14/2022
LRYK1,38.076944,95.634167,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LSDW1,47.784610,117.404380,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
LSDW4,41.028528,107.548861,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
LSHA2,61.626667,149.800833,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
LSLI2,41.323611,89.110833,NCRFC,0.550000,0.090000,0.050000,2,1/27/2023
LSON1,41.490000,102.624722,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LSRC2,40.999410,107.143388,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
LSUA2,61.710278,149.229722,APRFC,0.050000,0.050000,0.050000,1,3/1/2020
LTFN4,40.884722,74.226111,MARFC,0.310000,0.190000,0.120000,1,1/5/2023
LTLN6,43.014722,74.779444,NERFC,0.080000,0.050000,0.050000,1,1/23/2023
LUKM2,39.478889,79.063889,MARFC,0.050000,0.050000,0.050000,1,1/5/2023
LUPC2,40.116100,104.818100,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LURF1,30.099722,83.171667,SERFC,0.207800,0.050000,0.050000,1,12/14/2022
LURM6,31.680800,89.115500,LMRFC,0.900000,0.420000,0.100000,2,1/24/2023
LUSM7,39.452500,91.046667,NCRFC,0.310000,0.050000,0.050000,1,1/27/2023
LUVM5,43.654167,96.201111,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
LVNA1,32.573611,88.193333,SERFC,0.634100,0.121200,0.050000,2,12/14/2022
LVNM8,46.289056,108.937611,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LVRN6,43.100278,76.209444,NERFC,0.028000,0.050000,0.050000,1,5/5/2015
LWBP1,40.967585,76.876354,MARFC,0.300000,0.050000,0.050000,1,1/5/2023
LWLM4,42.925140,85.342900,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
LWRK1,38.974167,95.235833,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
LWSP1,40.594444,77.582778,MARFC,0.120000,0.050000,0.050000,1,1/5/2023
LXHC2,37.990556,103.531944,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LYMM6,30.488333,89.035833,LMRFC,0.690000,0.140000,0.050000,2,1/24/2023
LYNK1,38.308333,98.193055,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
LYNW3,43.211600,91.095000,NCRFC,0.070000,0.050000,0.050000,1,1/27/2023
LYWV2,38.322500,78.755000,MARFC,0.160000,0.080000,0.050000,1,1/5/2023
MACA2,63.119444,146.520833,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
MACF1,30.358611,82.081667,SERFC,0.681300,0.183000,0.050000,2,12/14/2022
MACG1,32.838611,83.620556,SERFC,0.717800,0.050000,0.050000,2,12/14/2022
MACK1,37.871277,98.875899,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
MAGL1,30.534722,90.980556,LMRFC,0.050000,0.050000,0.050000,1,1/24/2023
MALF1,30.772778,85.216389,SERFC,0.157500,0.050000,0.050000,1,12/14/2022
MALM8,48.361667,107.863056,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MANN7,35.193611,78.985556,SERFC,0.221800,0.050000,0.050000,1,12/14/2022
MAPI4,42.156773,95.810308,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MAQI4,42.083353,90.632912,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MARM4,42.264764,84.963870,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MARN7,35.786389,82.660833,LMRFC,0.100000,0.050000,0.050000,1,1/24/2023
MASM1,46.523056,68.371667,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
MATA2,61.608611,149.073056,APRFC,0.050000,0.050000,-999.000000,1,3/1/2020
MATM1,45.501111,68.305833,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
MAWN4,41.097500,74.163333,MARFC,0.190000,0.090000,0.050000,1,1/5/2023
MAYM3,42.432038,71.449785,NERFC,0.380000,0.130000,0.050000,1,1/23/2023
MAYM5,44.905500,93.885500,NCRFC,0.100000,0.050000,0.050000,1,1/27/2023
MBGW2,39.423611,77.938889,MARFC,0.660000,0.260000,0.050000,2,1/5/2023
MBLC2,40.502747,108.033415,CBRFC,0.050000,-999.000000,-999.000000,1,1/27/2023
MCAA2,58.397800,134.608900,APRFC,0.761300,0.243400,0.127000,2,7/1/2022
MCAM5,45.866000,93.690600,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MCAW3,45.325833,87.663333,NCRFC,0.070000,0.050000,0.050000,1,1/27/2023
MCDA2,64.800833,147.227778,APRFC,0.050000,-999.000000,-999.000000,1,9/4/2014
MCGI4,43.027000,91.172200,NCRFC,0.160000,0.070000,0.050000,1,1/27/2023
MCGL1,29.696389,91.210833,LMRFC,0.667000,0.183000,0.033000,2,2/19/2014
MCHI4,42.469988,91.448715,NCRFC,0.070000,0.050000,0.050000,1,1/27/2023
MCKG1,31.776111,84.139444,SERFC,0.205600,0.050000,0.050000,1,12/14/2022
MCKN1,40.145833,100.672778,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MCKN6,43.610278,75.110556,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
MCKN7,35.845000,80.658900,SERFC,0.050000,0.050000,0.050000,1,12/14/2022
MCLM4,42.629167,82.890278,NCRFC,0.050000,0.050000,0.050000,1,1/27/2023
MCLM6,31.107414,88.808333,LMRFC,0.890000,0.530000,0.110000,3,1/24/2023
MCLU1,40.688039,111.533719,CBRFC,0.050000,0.050000,0.050000,1,1/27/2023
MCMO3,45.206944,123.181667,NWRFC,0.130000,0.100000,0.050000,1,1/27/2023
MCNM6,33.072400,88.558778,SERFC,0.731100,0.140000,0.050000,2,12/14/2022
MCPN4,41.018333,74.401111,MARFC,0.460000,0.080000,0.050000,1,1/5/2023
MCWI4,43.164962,93.192703,NCRFC,0.140000,0.050000,0.050000,1,1/27/2023
MDAN8,46.919444,103.527778,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MDCU1,38.991056,111.253886,CBRFC,0.050000,0.050000,0.050000,1,3/11/2015
MDKK1,37.561666,97.852778,ABRFC,0.050000,0.050000,0.050000,1,1/26/2023
MDLF1,30.113056,81.906667,SERFC,0.072600,0.050800,0.050000,1,12/14/2022
MDNN8,46.833889,100.974167,MBRFC,0.060000,0.050000,0.050000,1,1/24/2023
MDVG1,32.814694,82.235000,SERFC,0.763700,0.050000,0.050000,2,12/14/2022
MDYM8,47.561267,111.541769,MBRFC,0.050000,0.050000,0.050000,1,1/24/2023
MEMT1,35.123056,90.077500,LMRFC,0.150000,0.050000,0.050000,1,1/24/2023
MENN8,46.794444,100.656944,MBRFC,0.240000,0.170000,0.050000,1,1/24/2023
MERM1,44.708056,69.937500,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
MFDM1,45.260556,68.868611,NERFC,0.050000,0.050000,0.050000,1,1/23/2023
MFDO3,42.324015,122.866706,NWRFC,0.050000,0.050000,0.050000,1,1/27/2023
